13099,0.0000
13109,0.0000
13121,0.0024
13137,-0.0048
13148,0.0024
13160,-0.0072
13172,-0.0311
13182,0.0144
13192,-0.0024
13202,-0.0024
13218,-0.0239
13227,-0.0239
13237,-0.0407
13248,0.0048
13259,0.0096
13271,-0.0263
13282,0.0215
13295,-0.0167
13306,-0.0263
13316,-0.0263
13330,-0.0048
13341,0.0000
13351,-0.0215
13362,-0.0096
13372,-0.0096
13382,0.0167
13393,0.0167
13403,-0.0072
13417,0.0024
13427,-0.0239
13439,-0.0096
13450,-0.0024
13462,-0.0311
13472,-0.0311
13483,-0.0072
13494,0.0287
13504,-0.0335
13515,-0.0215
13526,0.0215
13536,0.0215
13546,0.0144
13556,-0.0072
13569,0.0215
13579,0.0120
13589,-0.0048
13599,-0.0048
13609,-0.0096
13620,0.0287
13630,0.0072
13641,-0.0072
13654,0.0096
13665,0.0096
13675,-0.0479
13688,0.0335
13700,0.0000
13711,0.0096
13721,-0.0407
13732,0.0048
13742,0.0048
13753,0.0167
13764,-0.0167
13775,0.0000
13786,0.0024
13820,0.0215
13831,0.0048
13846,0.0000
13856,0.0000
13868,-0.0167
13879,-0.0072
13889,-0.0048
13901,0.0144
13911,0.0144
13922,-0.0024
13932,0.0096
13942,-0.0024
13952,0.0120
13962,-0.0096
13971,-0.0096
13980,0.0048
13992,0.0167
14003,0.0000
14014,-0.0311
14024,-0.0311
14038,0.0000
14048,-0.0072
14058,0.0024
14073,0.0263
14095,-0.0096
14126,0.0120
14137,-0.0048
14148,0.0215
14160,-0.0096
14170,0.0167
14179,0.0167
14188,-0.0096
14198,-0.0359
14209,0.0359
14219,0.0359
14229,-0.0096
14238,0.0144
14248,-0.0096
14257,-0.0096
14268,-0.0167
14280,0.0215
14293,-0.0144
14303,0.0096
14312,0.0120
14323,0.0096
14332,0.0096
14342,-0.0024
14353,0.0167
14369,0.0311
14385,0.0072
14397,0.0120
14408,0.0287
14426,0.0191
14436,0.0096
14446,0.0455
14458,-0.0072
14468,0.0072
14481,0.0191
14493,0.0287
14503,-0.0383
14536,0.0072
14547,0.0359
14562,0.0311
14573,0.0383
14584,0.0167
14594,-0.0024
14604,-0.0024
14614,0.0215
14631,-0.0096
14641,-0.0024
14650,-0.0239
14665,0.0024
14676,-0.0024
14687,0.0287
14697,0.0120
14707,0.0120
14717,0.0024
14732,0.0072
14743,-0.0096
14753,-0.0048
14765,-0.0072
14775,0.0072
14785,0.0072
14795,-0.8758
14806,0.2752
14819,-0.5527
14833,0.0694
14843,0.0311
14853,-0.0479
14865,-0.0479
14878,0.3685
14890,-0.2201
14901,-0.2201
14911,0.0359
14922,0.0120
14932,0.0837
14946,-0.0885
14956,0.0598
14967,-0.0191
14978,-0.0191
14989,-0.0646
14999,0.0598
15009,-0.0120
15019,0.0191
15029,0.0191
15041,-0.0263
15052,0.0215
15062,-0.0335
15076,0.0167
15088,-0.0024
15101,-0.0191
15113,-0.0096
15127,0.0167
15138,0.0981
15148,-0.0048
15158,-0.0048
15169,-0.0742
15179,-0.1196
15190,-0.2919
15201,-0.0909
15214,0.2943
15225,0.1484
15235,0.1484
15245,-0.0766
15254,-0.1053
15263,-0.1053
15273,-0.0550
15294,0.0550
15304,0.0502
15315,0.0502
15325,-0.2847
15340,0.3996
15355,0.2177
15364,0.2177
15375,0.1627
15386,-0.2249
15397,-0.3326
15407,-0.2728
15420,-0.0120
15431,0.0455
15446,0.0550
15456,0.0479
15468,0.0479
15480,-0.1053
15492,0.1627
15504,-0.0024
15514,0.0287
15524,0.1340
15543,0.1149
15553,-0.2584
15564,0.4331
15575,0.1053
15585,0.1579
15595,0.1579
15605,0.1053
15615,-0.1627
15625,-0.0359
15655,0.0239
15666,0.0670
15676,0.0718
15686,0.0718
15697,0.0502
15707,-0.2943
15718,-0.4834
15733,-0.2345
15744,-0.1125
15755,-0.2249
15765,-0.2249
15776,-0.3350
15791,-0.2417
15802,-0.5336
15812,-0.5168
15822,-0.3972
15832,-0.4020
15842,-0.4020
15856,-0.6054
15866,-0.6054
15879,-0.6197
15897,-0.5815
15907,-0.5815
15919,-0.7083
15931,-0.7872
15942,-0.7442
15952,-0.8088
15964,-0.8160
15974,-0.9787
15984,-0.9787
15994,-0.8877
16005,-0.7753
16016,-0.8064
16029,-0.8447
16039,-0.8231
16049,-0.9500
16059,-0.9500
16069,-0.9978
16079,-0.8973
16092,-0.8830
16107,-0.9236
16119,-0.9117
16130,-0.9763
16140,-1.0050
16150,-1.0050
16161,-0.9906
16172,-1.0098
16182,-0.9882
16192,-0.8375
16202,-0.8375
16214,-0.9069
16226,-0.9691
16236,-1.0624
16247,-0.9811
16257,-0.8997
16269,-0.8997
16281,-0.9811
16296,-1.0146
16307,-0.8901
16318,-0.8901
16328,-0.8758
16339,-0.8973
16349,-0.9835
16359,-0.9595
16369,-0.9595
16382,-1.0146
16392,-0.8949
16404,-0.8782
16414,-0.9978
16425,-0.9763
16435,-0.9763
16446,-0.9236
16456,-1.0002
16466,-0.9165
16480,-0.8590
16490,-0.8638
16502,-0.9739
16513,-0.9667
16525,-0.9715
16535,-0.9715
16546,-0.9308
16557,-0.9930
16573,-0.9428
16584,-0.9188
16595,-0.8830
16605,-0.8806
16617,-1.0050
16628,-1.0050
16639,-0.9547
16654,-0.9667
16665,-0.9476
16675,-1.0170
16686,-1.0074
16697,-0.9619
16708,-1.0385
16719,-1.0385
16729,-1.0002
16741,-0.9882
16751,-0.8351
16761,-1.0361
16773,-0.9117
16785,-0.9835
16795,-0.9835
16806,-0.8830
16817,-1.0481
16829,-0.8447
16839,-0.9260
16852,-0.9954
16863,-0.9882
16873,-0.9093
16883,-0.9093
16893,-0.9595
16903,-0.9093
16915,-1.1055
16926,-0.9691
16936,-0.9691
16950,-1.0624
16960,-1.0624
16970,-1.0050
16981,-0.9691
16993,-1.0744
17004,-0.9858
17014,-0.9858
17024,-1.0792
17036,-1.2323
17046,-1.1366
17056,-1.1270
17066,-1.1270
17080,-1.0624
17090,-1.0624
17100,-1.1509
17115,-1.2730
17126,-1.1844
17136,-1.3137
17146,-1.2443
17157,-1.2443
17168,-1.1198
17178,-1.2036
17188,-1.1749
17198,-1.3161
17209,-1.2562
17221,-1.2084
17231,-1.2084
17242,-1.2754
17254,-1.2060
17264,-1.1342
17275,-1.1844
17288,-1.3017
17299,-1.2873
17319,-1.2299
17331,-1.2323
17344,-1.0935
17355,-1.0863
17366,-1.1414
17376,-1.2634
17388,-1.0289
17398,-1.0289
17408,-1.1964
17417,-1.2443
17427,-1.2491
17437,-1.2491
17448,-1.1892
17460,-1.1605
17471,-1.2754
17482,-1.2108
17494,-1.2467
17521,-1.2419
17535,-1.2156
17545,-1.3184
17555,-1.3184
17565,-1.2538
17575,-1.3041
17586,-1.2921
17596,-1.2514
17607,-1.2514
17617,-1.1533
17627,-1.2179
17639,-1.2036
17650,-1.1725
17660,-1.2108
17670,-1.2108
17680,-1.2012
17690,-1.2993
17700,-1.2419
17714,-1.1821
17725,-1.1749
17737,-1.1533
17747,-1.1533
17759,-1.1414
17775,-1.1868
17786,-1.1868
17796,-1.1414
17806,-0.8734
17817,-1.1844
17828,-0.9787
17838,-0.9787
17850,-0.9356
17860,-0.8901
17870,-0.9308
17880,-0.7777
17890,-0.8088
17900,-0.8088
17910,-0.8279
17926,-0.7777
17936,-0.7872
17947,-0.6437
17959,-0.6604
17969,-0.8183
17979,-0.8183
17989,-0.8112
17999,-0.7442
18011,-0.6341
18022,-0.5671
18032,-0.5671
18042,-0.7490
18052,-0.7250
18061,-0.6891
18071,-0.6987
18081,-0.6987
18094,-0.7585
18104,-0.8207
18127,-0.7394
18140,-0.7298
18151,-0.7825
18161,-0.6556
18171,-0.6556
18181,-0.7346
18191,-0.7992
18201,-0.7825
18211,-0.7825
18221,-0.7825
18231,-0.7825
18242,-0.7705
18253,-0.7011
18265,-0.7011
18277,-0.7872
18287,-0.7872
18298,-0.9284
18308,-0.8710
18318,-0.9667
18329,-0.9619
18342,-0.9547
18353,-0.9547
18363,-0.9093
18374,-0.9165
18384,-0.9093
18394,-1.1103
18405,-1.1103
18416,-1.0839
18429,-1.0792
18439,-0.9811
18452,-1.1127
18462,-0.9858
18472,-1.1294
18487,-1.0839
18497,-1.1103
18507,-1.1103
18518,-1.1557
18529,-1.1031
18544,-1.0863
18554,-1.0528
18564,-1.0792
18575,-1.0504
18586,-1.0504
18596,-1.0433
18606,-1.1318
18616,-1.1198
18626,-1.0839
18637,-1.0839
18650,-0.9141
18660,-0.9093
18670,-1.0146
18681,-0.9667
18715,-0.9739
18725,-0.9978
18738,-0.8566
18751,-0.6963
18762,-0.7226
18772,-0.7777
18782,-0.8040
18793,-0.6030
18805,-0.8734
18816,-0.8734
18828,-0.9308
18842,-0.9284
18853,-0.7202
18865,-0.6221
18875,-0.6102
18885,-0.4834
18897,-0.6389
18909,-0.6389
18918,-0.6891
18929,-0.6939
18944,-0.6221
18956,-0.6724
18968,-0.5551
18979,-0.5001
18991,-0.5671
19005,-0.6054
19016,-0.5121
19027,-0.6580
19040,-0.6820
19050,-0.6820
19060,-0.6461
19074,-0.5862
19086,-0.5551
19096,-0.5958
19106,-0.6891
19116,-0.8806
19127,-0.8806
19139,-0.8160
19150,-0.8542
19161,-1.0481
19172,-0.8088
19182,-0.6867
19192,-0.7753
19203,-0.7753
19215,-0.8471
19226,-1.1079
19236,-1.2802
19247,-1.3783
19258,-1.1677
19268,-1.1677
19278,-1.1414
19289,-1.0528
19300,-1.0289
19311,-1.0648
19322,-1.1773
19332,-1.1773
19345,-1.3591
19356,-1.3232
19367,-1.3926
19378,-1.2227
19388,-1.2132
19399,-1.2514
19410,-1.2514
19420,-1.2036
19432,-1.1749
19443,-1.4261
19453,-1.3974
19463,-1.5410
19473,-1.5410
19483,-1.3687
19497,-1.4213
19508,-1.2658
19522,-1.2993
19540,-1.3496
19549,-1.3496
19560,-1.3304
19573,-1.4740
19583,-1.4812
19593,-1.3854
19606,-1.3089
19616,-1.3089
19627,-1.5099
19639,-1.3639
19650,-1.3687
19660,-1.3208
19671,-1.3065
19682,-1.4261
19694,-1.3878
19705,-1.3878
19715,-1.4261
19725,-1.3759
19736,-1.4118
19748,-1.2634
19759,-1.4237
19771,-1.4237
19782,-1.3113
19793,-1.2993
19806,-1.4812
19816,-1.4692
19828,-1.1653
19842,-1.4883
19852,-1.2682
19862,-1.2682
19871,-1.4142
19881,-1.1366
19892,-1.0624
19902,-1.4333
19913,-1.4333
19927,-1.4620
19937,-1.4620
19950,-1.4931
19961,-1.4955
19973,-1.5003
19983,-1.2658
19993,-1.2658
20003,-1.2658
20014,-1.3184
20023,-1.0600
20034,-1.3567
20047,-1.2634
20058,-1.2419
20069,-1.1940
20079,-1.1940
20089,-1.1868
20100,-1.4022
20110,-1.1988
20120,-1.1509
20133,-0.9978
20145,-1.1103
20157,-1.1103
20171,-1.1797
20182,-1.3137
20192,-1.3304
20203,-1.1390
20214,-1.0839
20232,-1.2060
20243,-1.0983
20253,-1.0863
20267,-1.1318
20277,-1.2514
20287,-1.2514
20299,-1.2491
20310,-1.2251
20320,-1.1844
20330,-1.0050
20342,-0.9835
20353,-1.0744
20367,-1.0050
20377,-1.0050
20388,-0.9404
20398,-0.9882
20409,-1.0385
20419,-0.9595
20429,-1.1533
20439,-1.1533
20449,-0.9763
20458,-1.1151
20469,-1.0170
20480,-1.0170
20490,-0.8423
20500,-0.9882
20510,-1.0433
20520,-1.0863
20530,-1.0863
20541,-1.0528
20553,-0.8710
20563,-0.9858
20594,-0.8303
20604,-0.8518
20614,-0.8088
20624,-0.9476
20634,-0.9476
20644,-0.9667
20654,-0.9906
20665,-1.0528
20681,-0.7801
20693,-0.7753
20704,-0.8016
20714,-0.7753
20724,-0.7753
20738,-1.1486
20749,-0.9260
20763,-0.9787
20773,-0.9117
20783,-0.7753
20795,-0.7777
20808,-0.7083
20819,-0.9165
20830,-1.0792
20840,-1.0792
20850,-0.9308
20861,-0.8997
20874,-0.8351
20886,-0.8279
20898,-0.9476
20909,-0.8734
20919,-0.9452
20929,-0.9452
20943,-1.0696
20954,-0.9212
20965,-1.0624
20980,-0.7944
20991,-0.7466
21003,-0.8136
21015,-0.9165
21025,-0.8542
21036,-0.8423
21047,-0.7418
21058,-0.7418
21068,-0.7059
21081,-0.8327
21092,-0.9380
21103,-1.0026
21121,-1.0576
21130,-0.8136
21140,-1.2467
21151,-1.0744
21162,-1.0744
21173,-1.0911
21184,-1.0193
21197,-0.9954
21226,-1.1964
21237,-0.9691
21248,-1.2347
21258,-0.9452
21269,-1.0409
21280,-0.9763
21293,-1.0289
21305,-1.0289
21315,-1.0385
21326,-1.2921
21337,-1.1151
21351,-1.2323
21367,-1.1366
21381,-1.0744
21393,-0.8925
21403,-0.9069
21414,-1.2179
21425,-1.2826
21439,-1.0074
21450,-1.1988
21461,-0.9308
21471,-0.9308
21481,-0.9523
21491,-0.8542
21503,-0.9404
21515,-0.8495
21525,-1.0744
21536,-1.0744
21555,-1.0696
21564,-0.9954
21576,-0.9787
21587,-0.9787
21598,-0.9691
21609,-0.8686
21619,-0.9021
21629,-1.0528
21640,-1.0528
21651,-1.1797
21660,-1.1151
21670,-1.1509
21680,-0.9643
21691,-0.9643
21702,-0.8423
21712,-0.8853
21722,-1.0098
21732,-0.9787
21746,-1.1270
21756,-1.0792
21768,-1.0792
21780,-1.0241
21791,-0.9380
21800,-0.8399
21810,-1.0074
21819,-1.0074
21828,-0.5336
21838,-0.6652
21847,-0.8973
21856,-0.8973
21866,-0.8064
21888,-0.9045
21897,-0.7848
21906,-0.7848
21915,-0.7155
21924,-0.7107
21933,-0.7107
21942,-0.7107
21951,-0.6461
21963,-0.6293
21973,-0.6293
21982,-0.6389
21993,-0.8255
22003,-0.6293
22012,-0.6293
22049,-0.5025
22059,-0.5312
22068,-0.6485
22078,-0.6485
22087,-0.6365
22100,-0.5480
22109,-0.5503
22118,-0.4642
22128,-0.4642
22138,-0.4666
22151,-0.3422
22161,-0.5623
22171,-0.4857
22181,-0.6532
22193,-0.6532
22203,-0.4666
22214,-0.4738
22224,-0.5001
22234,-0.5049
22245,-0.5049
22257,-0.3613
22267,-0.4140
22277,-0.4905
22287,-0.5623
22301,-0.4403
22312,-0.4762
22322,-0.4762
22332,-0.5312
22343,-0.5791
22352,-0.6317
22361,-0.6102
22371,-0.6102
22387,-0.6437
22399,-0.6437
22409,-0.6508
22420,-0.6221
22431,-0.6437
22441,-0.6269
22452,-0.5838
22462,-0.5838
22473,-0.5527
22485,-0.5862
22496,-0.6891
22506,-0.6485
22517,-0.6030
22530,-0.5767
22541,-0.5767
22554,-0.5815
22568,-0.6030
22578,-0.6030
22590,-0.5838
22605,-0.5767
22616,-0.5599
22628,-0.6269
22639,-0.6102
22650,-0.5695
22664,-0.6030
22674,-0.6437
22684,-0.5695
22694,-0.5695
22706,-0.4953
22716,-0.5432
22726,-0.5958
22737,-0.6150
22748,-0.6150
22758,-0.6365
22770,-0.5551
22781,-0.5743
22792,-0.5767
22805,-0.5480
22816,-0.4618
22826,-0.4834
22837,-0.4834
22852,-0.5145
22862,-0.5145
22872,-0.5791
22882,-0.5264
22892,-0.5097
