13095,0.0000
13105,0.0000
13117,-0.0700
13125,-0.0700
13133,-0.3500
13141,0.2100
13147,0.2100
13153,-0.0700
13159,-0.0700
13165,-0.1400
13171,-0.1400
13181,-0.2100
13187,-0.2100
13197,0.3500
13207,0.0700
13215,0.0000
13224,0.0000
13230,-0.1400
13241,0.1400
13251,0.1400
13257,0.2100
13269,-0.2100
13275,-0.2100
13286,0.2800
13292,-0.0700
13298,-0.0700
13304,-0.0700
13314,0.0000
13327,-0.2100
13334,0.0700
13344,0.0000
13354,0.0000
13360,0.1400
13370,0.0000
13380,0.0000
13390,0.3500
13396,0.1400
13406,0.1400
13415,0.1400
13421,0.0700
13432,0.0700
13442,0.0000
13448,-0.2800
13460,-0.2800
13470,-0.1400
13476,0.1400
13486,0.2100
13492,0.2100
13502,0.0000
13508,0.0000
13518,0.0700
13524,0.0700
13534,-0.0700
13544,0.1400
13554,0.1400
13566,-0.0700
13572,-0.0700
13583,0.2100
13593,0.1400
13603,-0.1400
13613,-0.1400
13623,-0.2100
13633,0.0000
13639,0.0000
13650,-0.0700
13657,-0.0700
13663,-0.0700
13673,0.3500
13679,0.0000
13691,0.0000
13698,0.0000
13704,0.0000
13714,-0.2100
13724,-0.1400
13730,-0.1400
13740,0.0700
13750,0.2800
13756,0.0700
13762,0.0700
13768,0.0700
13778,-0.2800
13784,-0.0700
13795,0.1400
13823,0.0700
13829,0.0700
13835,0.0000
13842,0.0000
13849,-0.0700
13861,0.2800
13871,0.2800
13877,0.2100
13883,0.2100
13894,0.1400
13904,-0.0700
13914,0.1400
13920,0.1400
13930,0.2800
13940,0.0000
13950,-0.1400
13956,-0.1400
13966,-0.0700
13977,0.1400
13984,0.1400
13990,0.0000
13996,0.0000
14006,-0.0700
14012,-0.0700
14022,-0.2100
14029,0.2100
14036,0.2100
14042,0.3500
14052,0.3500
14062,0.2100
14070,-0.2100
14076,-0.2100
14085,0.0700
14101,0.0000
14129,-0.1400
14135,-0.1400
14141,-0.1400
14151,-0.0700
14157,-0.0700
14163,-0.0700
14173,0.4200
14182,0.0700
14195,0.0700
14203,0.0700
14212,-0.1400
14223,0.2800
14232,0.2800
14242,-0.2800
14252,0.1400
14265,0.0000
14272,0.1400
14278,0.1400
14289,-0.0700
14296,-0.0700
14306,-0.3500
14316,0.1400
14326,-0.2800
14337,0.0700
14350,-0.1400
14358,-0.1400
14367,-0.1400
14374,-0.1400
14381,-0.0700
14389,-0.0700
14395,-0.0700
14402,-0.1400
14412,-0.1400
14421,0.2800
14432,-0.0700
14442,0.0000
14451,0.0000
14457,0.1400
14467,-0.0700
14480,-0.1400
14486,-0.1400
14492,0.2800
14502,0.2800
14508,0.0000
14533,0.1400
14541,0.1400
14551,0.0700
14559,0.2100
14566,0.2100
14572,-0.0700
14578,-0.0700
14588,0.0000
14598,-0.2100
14608,0.4900
14618,0.4900
14627,-0.0700
14637,-0.0700
14647,-0.2100
14662,0.1400
14669,0.1400
14679,-0.0700
14685,-0.0700
14695,-0.0700
14705,-0.0700
14711,0.0000
14721,0.0000
14729,0.0000
14735,-0.1400
14746,-0.1400
14757,-0.1400
14763,-0.0700
14773,-0.0700
14783,-0.2800
14793,6.3000
14799,6.3000
14809,4.4800
14816,3.0100
14823,3.0100
14830,2.2400
14836,2.2400
14846,-3.5000
14857,-4.5500
14869,-2.9400
14876,-2.9400
14882,-0.7700
14888,-0.7700
14894,-4.2700
14905,-0.8400
14915,-0.8400
14925,-1.6800
14935,-0.2100
14943,-0.2100
14949,0.0000
14959,0.8400
14965,0.8400
14971,0.1400
14981,-0.4900
14987,-0.4900
14997,-0.4900
15007,-0.0700
15017,-0.0700
15027,0.4900
15035,-0.2100
15045,0.0000
15055,0.0000
15065,-0.1400
15073,-0.1400
15081,-0.1400
15087,0.0000
15093,0.0000
15100,0.0700
15106,0.0700
15112,0.0700
15119,0.0700
15131,-1.9600
15137,-2.2400
15143,-2.2400
15153,-2.9400
15163,-4.2700
15173,-4.4100
15183,-4.4100
15189,0.9100
15200,-2.8000
15206,-2.8000
15218,-7.9800
15224,-7.9800
15234,-2.9400
15240,-1.1900
15249,-1.1900
15260,-0.3500
15270,-1.0500
15291,0.9100
15298,0.9100
15308,1.1900
15318,3.2900
15328,11.7600
15336,11.7600
15343,-2.6600
15351,-2.6600
15358,2.8000
15368,3.7800
15378,3.7800
15384,-18.3400
15395,-1.1200
15405,-0.4200
15412,-0.4200
15418,-3.2200
15424,-3.2200
15434,1.3300
15443,1.3300
15451,3.9200
15461,1.4000
15467,1.4000
15473,-0.0700
15479,-0.0700
15485,16.7300
15491,16.7300
15497,-1.7500
15503,-1.7500
15509,-3.2900
15521,-0.3500
15528,-0.3500
15540,1.1900
15548,1.6100
15558,1.6100
15568,8.8900
15574,10.8500
15584,10.8500
15594,11.2000
15600,10.5700
15610,10.5700
15620,8.5400
15630,3.5000
15651,-2.2400
15659,-2.2400
15670,-3.2200
15682,-7.4200
15689,-1.8200
15695,-1.8200
15705,0.2100
15711,0.2100
15721,-6.7200
15729,-15.8200
15736,-15.8200
15742,-19.0400
15748,-19.0400
15758,-15.8900
15768,-14.7000
15774,-14.7000
15780,-16.5200
15787,-16.5200
15794,-22.5400
15800,-22.5400
15810,-26.6700
15820,-21.0700
15830,-16.3800
15836,-16.3800
15848,-10.6400
15854,-10.6400
15864,-14.8400
15870,-20.0900
15894,-18.4100
15903,-10.8500
15909,-7.2100
15922,-5.5300
15928,-5.5300
15939,-3.8500
15950,-5.6000
15960,-7.7700
15966,-7.7700
15976,-8.1200
15986,-11.0600
15996,-11.0600
16002,-12.1800
