13182,0.0000
13192,0.0000
13200,0.0000
13209,0.3500
13216,0.3500
13225,0.4200
13234,0.0700
13243,0.0700
13253,0.1400
13264,0.1400
13274,0.4900
13287,0.2800
13297,0.3500
13309,0.3500
13319,0.2100
13329,0.2100
13341,0.2800
13351,-0.1400
13361,-0.1400
13373,0.0700
13383,0.0000
13394,-0.2100
13404,-0.1400
13416,0.0700
13426,0.0000
13433,0.0000
13440,0.0700
13450,0.0700
13460,0.1400
13470,0.2100
13480,0.0000
13491,-0.1400
13502,-0.1400
13512,0.0700
13521,0.2100
13534,0.0000
13544,0.0700
13551,0.0700
13561,0.0700
13571,0.1400
13581,-0.0700
13591,-0.0700
13606,-0.2100
13616,-0.2100
13626,-0.2100
13636,0.2800
13647,-0.0700
13657,-0.0700
13667,0.0000
13677,0.2800
13689,0.0000
13701,0.2100
13712,0.1400
13724,0.0700
13732,0.0700
13741,0.0000
13752,-0.3500
13762,0.0000
13772,0.0000
13784,-0.0700
13791,0.1400
13803,0.1400
13813,-0.2100
13820,-0.2100
13830,0.2100
13840,-0.0700
13850,-0.0700
13859,0.1400
13869,-0.2800
13879,0.2100
13889,0.2100
13902,0.3500
13909,0.0000
13919,-0.0700
13929,0.0700
13941,-0.2100
13951,-0.2100
13963,0.1400
13973,0.1400
13986,0.2800
13998,0.2100
14008,0.0700
14018,0.0700
14029,0.0700
14039,-0.0700
14051,-0.1400
14061,-0.0700
14071,0.2100
14083,0.2800
14093,0.2800
14102,0.0700
14112,-0.1400
14122,-0.1400
14132,-0.1400
14143,0.0000
14153,-0.2800
14165,-0.0700
14176,0.2100
14187,0.0700
14199,0.0700
14207,0.0700
14217,0.4200
14227,0.2800
14236,0.2800
14246,0.0000
14256,-0.1400
14266,0.0700
14276,0.0700
14284,0.2100
14292,0.2800
14301,0.2800
14317,0.4200
14324,0.4200
14334,-0.2100
14344,0.0000
14353,0.0000
14363,0.0700
14370,0.4200
14383,-0.1400
14390,-0.1400
14400,0.0700
14412,0.0000
14422,-0.0700
14432,-0.2100
14442,-0.2100
14455,0.4900
14463,0.0000
14473,0.0700
14483,-0.2100
