13186,0.0000
13201,9.7795
13214,9.8225
13223,9.8178
13235,9.8130
13244,9.8130
13254,9.7938
13265,9.8082
13276,9.7723
13289,9.7866
13300,9.8273
13311,9.7962
13321,9.7962
13332,9.7747
13343,9.7986
13353,9.7962
13363,9.8297
13375,9.7986
13392,9.8225
13408,9.7651
13419,9.7986
13431,9.7962
13444,9.7699
13454,9.8010
13464,9.8010
13474,9.7938
13484,9.7484
13495,9.7819
13505,9.8321
13515,9.8321
13525,9.7699
13538,9.7699
13549,9.7986
13559,9.7747
13570,9.7843
13580,9.8010
13590,9.8010
13603,9.7890
13615,9.7819
13624,9.8010
13633,9.7890
13643,9.7890
13653,9.7986
13664,9.7747
13674,9.7986
13686,9.8034
13697,9.7866
13709,9.7627
13720,9.7627
13737,9.7579
13748,9.7699
13758,9.7699
13769,9.7890
13781,9.7962
13793,9.7795
13806,9.7962
13816,9.7914
13827,9.8034
13838,9.7986
13848,9.7986
13858,9.7723
13868,9.7795
13878,9.7914
13888,9.7914
13900,9.8154
13912,9.8010
13923,9.7962
13933,9.7890
13944,9.7747
13954,9.7675
13966,9.7675
13977,9.7603
13990,9.7579
14001,9.8345
14011,9.7531
14021,9.7938
14033,9.7962
14043,9.7962
14054,9.7747
14065,9.7579
14078,9.7866
14089,9.8106
14099,9.8058
14109,9.7723
14118,9.7723
14128,9.7962
14137,9.7771
14148,9.7747
14159,9.7747
14171,9.7962
14182,9.7938
14192,9.7914
14205,9.7843
14216,9.7914
14226,9.8034
14237,9.8034
14247,9.8225
14257,9.7771
14267,9.7890
14281,9.7795
14298,9.7675
14314,9.7603
14327,9.7555
14338,9.7819
14347,9.7771
14356,9.7795
14366,9.7938
14380,9.8106
14392,9.7890
14403,9.7890
14414,9.8034
14424,9.8010
14434,9.8297
14444,9.8082
14460,9.7747
14470,9.7603
14481,9.7603
14491,9.8489
14502,9.7890
14513,9.8417
14523,9.7914
14533,9.7579
14548,9.7723
14559,9.7747
14569,9.7747
14579,9.7819
